t,0,1,2,3,4,5,6,7,8,9
4680,31.538985235875263,45.230234417128685,33.261138338712705,25.74403980597603,36.95238577301403,24.13384586711647,19.883452158814,42.35354921980621,48.042917007254886,37.13384586711647
4685,31.44652166126478,45.14928578526561,33.14013540643916,25.650553517430538,35.84289779220086,23.028440371115583,20.79425806906524,45.25702299037698,49.94295254164186,37.02844037111558
4690,31.354519250656583,46.068740886388284,35.01973597880808,25.557533493694358,36.73395588497014,23.923560587219203,22.705508836695,42.16097818752548,49.84348665088107,35.9235605872192
4695,31.262975703985624,44.988597706870024,32.8999370458275,26.464977409262065,36.62555732776853,22.819203893427275,21.617202242967835,44.06541241012663,49.74451684832007,35.81920389342727
4700,32.17188873265846,44.90885424312718,34.78073561251785,26.372882950226717,35.51769941062645,22.715367680817014,20.52933608021431,42.970323269031034,48.64604065970864,36.71536768081701
4705,32.081256059496056,45.829508501568995,33.662128698837094,26.281247814222052,36.41037943709034,22.612049353477705,21.441908151775777,44.875708387005204,47.54805562313693,35.6120493534777
4710,30.991075418676886,45.750558498547804,33.54411333960621,25.190069710364888,36.30359472415528,22.509246328445776,19.35491627194947,41.78156539867215,48.450559288973935,35.509246328445776
4715,30.90134455568021,44.672002260309426,32.42668658443509,25.09934635919788,36.19734260219789,22.40695603564025,21.268358265933866,44.687891950452276,49.35354921980621,35.40695603564025
4720,37.95004996668332,54.0,32.30984549764871,26.009075492632533,35.09162041490959,22.305175917798472,20.182231969774307,43.59468570050449,48.25702299037698,35.30517591779847
4725,37.825611073330876,53.875311979817056,32.193587158213816,25.919254853892475,34.98642551923018,22.20390343041221,19.096535230308895,44.50194431866769,47.16097818752548,36.20390343041221
4730,37.70179282154827,53.7512458437292,33.077908659665894,25.829882197457056,35.8817552852818,22.10313604166399,21.01126590511469,44.4096654864025,47.06541241012663,35.10313604166399
4735,37.57859211587274,53.627798490076565,33.96280711003644,24.740955289005218,35.77760709630314,23.00287123236385,18.926421862454117,41.317846896733315,47.970323269031034,36.00287123236385
4740,38.45600587628025,53.504966832668885,32.848279631780706,25.652471905359608,34.67397834858406,21.903106495886345,27.0,50.0,48.875708387005204,34.90310649588635
4745,38.33403103810842,53.382747800708316,33.73432336170579,25.56442983443104,34.57086645140046,21.80383933810785,27.87531197981706,48.875311979817056,46.78156539867215,34.80383933810785
4750,37.21266455197994,53.261138338712705,31.620935450898987,24.47682687516314,35.46826882694955,21.70506727734426,29.7512458437292,50.7512458437292,48.687891950452276,35.705067277344256
4755,37.09190338372633,54.14013540643916,31.50811306465664,24.38966083747738,34.36618291028536,22.606787844288913,26.627798490076565,48.627798490076565,48.59468570050449,35.60678784428892
4760,37.971744514312114,53.01973597880808,31.395853382413204,25.30292954221826,35.264606149254675,21.508998581950856,27.50496683266888,49.504966832668885,46.50194431866769,35.508998581950856
4765,36.852184939759276,53.8999370458275,33.28415359767078,25.216630821098892,34.16353600443317,21.411697045593446,29.382747800708316,47.382747800708316,47.4096654864025,34.41169704559344
4770,37.73322167107224,53.78073561251785,32.173010917928934,25.130762516646758,35.062969949061966,22.3148808026732,27.261138338712705,48.261138338712705,46.317846896733315,35.3148808026732
4775,37.61485173416308,52.662128698837094,32.06242256461489,24.045322482149764,33.96290546898443,21.21854743277901,29.14013540643916,49.14013540643916,48.22648625419059,35.218547432779005
4780,36.497072169777226,52.54411333960621,32.95238577301403,24.9603085816026,33.86334006258335,21.1226945275716,29.01973597880808,47.01973597880808,48.135581274753534,34.122694527571596
4785,37.37988003341941,52.42668658443509,31.842897792200862,23.87571868965333,34.76427124071839,21.027319690723356,25.8999370458275,48.8999370458275,47.0451296857929,35.02731969072336
4790,36.26327239528014,52.30984549764871,30.733955884970147,23.791550691550245,34.66569652666384,21.932420537858388,26.78073561251785,49.78073561251785,45.95512922601426,33.93242053785839
4795,36.14724634016238,52.193587158213816,30.625557327768533,23.707802483089008,34.5676134560467,20.83799469649293,27.662128698837094,48.662128698837094,47.86557764540143,33.83799469649293
4800,36.03179896740872,52.077908659665894,30.517699410626445,23.624471970560048,33.47001957678512,21.74403980597603,27.544113339606216,48.54411333960621,45.776472705160245,34.74403980597603
4805,35.9169273908288,52.96280711003644,32.41037943709034,24.541557070696207,34.37291244902703,20.650553517430538,26.426686584435085,49.42668658443509,53.92511238758432,34.65055351743054
4810,36.80262873862726,52.848279631780706,32.30359472415528,23.459055710620678,33.27628964508916,21.557533493694358,27.309845497648706,49.30984549764871,52.800797870926516,33.55753349369436
4815,36.688900153331815,52.73432336170579,30.197342602197896,23.376965827795157,34.180148749396395,21.464977409262065,26.19358715821382,48.193587158213816,52.67710337550719,33.46497740926206
4820,35.57573879172192,51.62093545089898,31.091620414909592,24.295285369968298,33.08448735842133,20.372882950226717,25.077908659665894,47.077908659665894,52.55402580895752,34.37288295022672
4825,36.46314182475764,51.50811306465664,29.986425519230185,23.2140122951244,32.98930308062421,20.281247814222052,26.962807110036433,45.96280711003644,53.43156209433192,34.281247814222056
4830,36.35110643750893,51.39585338241321,31.8817552852818,23.133144571432364,33.89459353639314,20.190069710364888,26.848279631780706,48.848279631780706,54.30970917003117,33.19006971036489
4835,36.23962982908529,51.28415359767078,31.777607096303143,23.05268017719488,33.80035635798457,20.09934635919788,25.734323361705787,45.73432336170579,52.188463989725804,33.09934635919788
4840,36.12870921256568,51.173010917928934,30.673978348584058,23.972617100797905,33.70658918946413,21.009075492632533,25.620935450898987,45.62093545089898,53.06782352227999,34.00907549263253
4845,35.018341814928924,51.06242256461489,29.57086645140046,23.892953340660355,32.61328968664773,19.919254853892475,26.50811306465664,45.50811306465664,51.94778475167577,33.919254853892475
4850,35.90852487698433,50.95238577301403,30.468268826949547,22.813686905184085,33.52045551704295,19.829882197457056,25.395853382413204,46.39585338241321,52.82834467693762,33.82988219745705
4855,35.79925565330274,51.84289779220086,31.366182910285364,22.73481581270407,32.428084359790695,19.740955289005218,27.284153597670784,45.28415359767078,52.70950031205746,33.740955289005214
4860,35.69053141214785,50.73395588497014,29.26460614925468,22.656338091438897,32.33617390560723,20.652471905359608,24.173010917928938,48.173010917928934,51.591248685919965,33.652471905359604
4865,34.582349435407984,51.62555732776853,31.163536004433173,22.578251779441445,32.24472185672642,20.56442983443104,24.062422564614888,45.06242256461489,53.47358684222833,32.56442983443104
4870,34.474707018528086,50.51769941062645,30.062969949061962,23.500554924549846,32.15372592684227,20.47682687516314,24.952385773014033,46.95238577301403,52.35651183943034,32.47682687516314
4875,35.367601470442125,51.41037943709034,30.962905468984427,22.423245584338687,39.0,20.38966083747738,26.842897792200862,44.84289779220086,52.24002075064482,33.38966083747738
4880,34.261030113505825,51.30359472415528,30.86334006258335,33.0,38.875311979817056,20.30292954221826,25.733955884970147,44.73395588497014,53.12411066358848,32.30292954221826
4885,34.154990283429704,51.19734260219789,28.76427124071839,31.87531197981706,39.7512458437292,19.216630821098892,24.625557327768533,46.62555732776853,53.00877868050311,33.21663082109889
4890,34.0494793292125,50.09162041490959,29.665696526663837,32.7512458437292,38.627798490076565,26.950049966683327,24.517699410626445,47.51769941062645,51.89402191808314,39.95004996668332
4895,33.944494613074845,49.98642551923018,29.567613456046704,31.627798490076565,38.504966832668885,26.825611073330876,23.410379437090338,44.41037943709034,50.77983750740351,39.825611073330876
4900,33.84003351039338,49.8817552852818,30.470019576785123,31.50496683266888,38.382747800708316,26.701792821548263,26.303594724155282,44.30359472415528,52.66622259384802,40.70179282154827
4905,33.7360934096351,49.77760709630314,29.372912449027023,31.382747800708316,38.261138338712705,26.57859211587274,24.197342602197896,44.19734260219789,51.553174337037916,39.57859211587274
4910,34.63267171229206,50.67397834858406,30.276289645089157,31.261138338712705,38.14013540643916,26.45600587628025,24.091620414909592,47.09162041490959,50.440689910760874,39.45600587628025
4915,33.52976583281645,50.57086645140046,28.18014874939639,31.14013540643916,38.01973597880808,27.33403103810842,24.986425519230185,44.98642551923018,51.328766502900386,39.33403103810842
4920,34.42737319855591,50.46826882694955,30.084487358421327,32.01973597880808,38.8999370458275,27.21266455197994,23.8817552852818,43.8817552852818,51.217401315365436,40.21266455197994
4925,34.32549124968928,49.36618291028536,27.98930308062421,31.8999370458275,38.78073561251785,27.091903383726336,22.777607096303143,43.77760709630314,51.10659156402052,40.09190338372633
4930,34.2241174391625,50.264606149254675,28.89459353639314,30.78073561251785,37.662128698837094,25.971744514312114,22.673978348584058,45.67397834858406,51.99633447861609,38.971744514312114
4935,33.12324923262504,50.16353600443317,27.800356357984565,31.662128698837094,38.54411333960621,25.852184939759276,25.57086645140046,43.57086645140046,51.886627302719276,39.852184939759276
4940,33.02288410836648,50.062969949061966,28.706589189464133,31.544113339606216,38.42668658443509,25.73322167107224,25.468268826949547,43.46826882694955,50.77746729364496,38.73322167107224
4945,33.92301955725349,49.96290546898443,27.613289686647736,30.426686584435085,38.30984549764871,26.614851734163082,25.366182910285364,46.36618291028536,50.668851722387224,38.61485173416308
4950,32.82365308266709,48.86334006258335,29.520455517042947,31.309845497648706,37.193587158213816,25.497072169777223,24.26460614925468,44.264606149254675,50.56077787355114,39.497072169777226
4955,33.724782200440245,49.76427124071839,28.428084359790695,31.19358715821382,37.077908659665894,25.379880033419415,22.163536004433173,44.16353600443317,49.45324304528485,38.37988003341941
4960,33.62640443879574,48.66569652666384,29.336173905607232,31.077908659665894,36.96280711003644,25.263272395280143,23.062969949061962,45.062969949061966,51.346244549212045,39.26327239528014
4965,32.528517338284416,49.5676134560467,29.24472185672642,30.962807110036433,37.848279631780706,25.147246340162383,22.962905468984427,45.96290546898443,51.23977971036476,39.14724634016238
4970,33.43111845172365,48.47001957678512,29.153725926842274,29.848279631780706,37.73432336170579,26.03179896740872,21.86334006258335,43.86334006258335,49.13384586711647,39.03179896740872
4975,33.33420534413622,48.37291244902703,28.063183841051806,29.734323361705787,36.62093545089898,25.916927390828807,23.76427124071839,45.76427124071839,51.02844037111558,37.9169273908288
4980,32.237775592689395,48.27628964508916,28.973093335798154,29.620935450898987,36.50811306465664,25.80262873862726,22.665696526663837,43.66569652666384,49.9235605872192,38.80262873862726
4985,33.14182678663435,48.180148749396395,27.883452158814,29.50811306465664,37.39585338241321,24.68890015333182,23.567613456046704,42.5676134560467,48.81920389342727,37.688900153331815
4990,32.04635652724594,48.08448735842133,27.79425806906524,29.395853382413204,37.28415359767078,24.575738791721918,24.470019576785123,45.47001957678512,50.71536768081701,37.57573879172192
4995,31.951362427762707,47.98930308062421,28.705508836695,29.284153597670784,37.173010917928934,24.46314182475764,23.372912449027023,44.37291244902703,50.6120493534777,37.46314182475764
5000,32.856842113327225,48.89459353639314,27.617202242967835,30.173010917928938,37.06242256461489,24.351106437508932,21.276289645089157,43.27628964508916,49.509246328445776,38.35110643750893
5005,32.762793220926696,47.80035635798457,28.52933608021431,29.062422564614888,35.95238577301403,25.239629829085285,21.18014874939639,44.180148749396395,49.40695603564025,37.23962982908529
5010,32.66921339933393,47.70658918946413,26.441908151775777,29.952385773014033,36.84289779220086,24.128709212565678,21.084487358421327,42.08448735842133,49.30517591779847,37.12870921256568
5015,32.5761003090485,48.61328968664773,28.35491627194947,28.842897792200862,36.73395588497014,24.018341814928924,22.98930308062421,44.98930308062421,49.20390343041221,37.018341814928924
5020,32.4834516222383,48.52045551704295,26.268358265933866,29.733955884970147,35.62555732776853,24.90852487698433,22.89459353639314,43.89459353639314,48.10313604166399,36.90852487698433
5025,32.39126502268133,48.428084359790695,27.182231969774307,28.625557327768533,35.51769941062645,24.799255653302733,20.800356357984565,44.80035635798457,49.00287123236385,37.79925565330274
5030,32.29953820570782,47.33617390560723,26.096535230308895,29.517699410626445,36.41037943709034,24.690531412147852,20.706589189464133,41.70658918946413,48.90310649588635,36.69053141214785
5035,32.20826887814254,48.24472185672642,28.01126590511469,28.410379437090338,36.30359472415528,23.582349435407984,23.613289686647736,43.61328968664773,49.80383933810785,37.582349435407984
5040,31.117454758247572,47.15372592684227,27.926421862454117,28.303594724155282,35.19734260219789,23.474707018528086,22.520455517042947,43.52045551704295,49.705067277344256,36.474707018528086
5045,31.027093575665177,47.06318384105181,25.84200098122169,29.197342602197896,36.09162041490959,24.36760147044213,21.428084359790695,41.428084359790695,48.60678784428892,36.367601470442125
5050,31.937183071361083,47.973093335798154,27.758001150890983,28.091620414909592,34.98642551923018,24.261030113505825,23.336173905607232,44.33617390560723,49.508998581950856,37.261030113505825
5055,39.0,47.883452158813995,27.67442027146186,28.986425519230185,35.8817552852818,24.154990283429704,20.24472185672642,44.24472185672642,49.41169704559344,37.154990283429704
5060,37.875311979817056,47.794258069065236,27.591256253407984,28.8817552852818,34.77760709630314,24.0494793292125,20.153725926842274,48.90019973359979,49.3148808026732,37.0494793292125
5065,37.7512458437292,47.705508836695,27.50850701762457,27.777607096303143,35.67397834858406,23.944494613074845,22.063183841051806,49.77600946932209,49.218547432779005,35.944494613074845
5070,37.627798490076565,46.617202242967835,27.426170495376418,27.673978348584058,34.57086645140046,23.840033510393383,19.973093335798154,50.65243860657155,48.122694527571596,36.84003351039338
5075,38.504966832668885,47.52933608021431,26.344244628246184,27.57086645140046,34.46826882694955,23.7360934096351,20.883452158814,48.529484056070146,48.02731969072336,35.7360934096351
5080,38.382747800708316,46.44190815177578,25.262727368082913,28.468268826949547,34.36618291028536,22.63267171229206,22.79425806906524,47.40714274394773,47.93242053785839,36.63267171229206
5085,37.261138338712705,47.35491627194947,26.181616676950867,27.366182910285364,35.264606149254675,22.529765832816448,21.705508836695,50.28541161166512,48.83799469649293,35.52976583281645
5090,38.14013540643916,47.26835826593387,26.100910527078536,27.26460614925468,34.16353600443317,22.427373198555916,19.617202242967835,50.16428761593767,46.74403980597603,36.42737319855591
5095,38.01973597880808,47.18223196977431,27.02060690080797,27.163536004433173,34.062969949061966,22.325491249689275,19.52933608021431,48.04376772865917,48.65055351743054,35.32549124968928
5100,36.8999370458275,46.096535230308895,25.940703790544333,28.062969949061962,34.96290546898443,23.224117439162494,22.441908151775777,49.92384893682617,48.55753349369436,35.2241174391625
5105,37.78073561251785,46.01126590511469,24.861199198705705,26.962905468984427,34.86334006258335,23.12324923262504,22.35491627194947,46.804528242462624,47.46497740926206,36.12324923262504
5110,36.662128698837094,45.92642186245412,25.78209113767315,27.86334006258335,34.76427124071839,22.02288410836648,22.268358265933866,46.68580266254496,47.37288295022672,35.02288410836648
5115,37.54411333960621,46.84200098122169,36.0,26.76427124071839,34.66569652666384,22.92301955725349,20.182231969774307,49.56766922892749,48.281247814222056,35.92301955725349
5120,37.42668658443509,45.75800115089098,34.875311979817056,27.665696526663837,33.5676134560467,21.823653082667093,21.096535230308895,48.450124988268236,48.19006971036489,34.82365308266709
5125,37.30984549764871,45.674420271461855,34.7512458437292,27.567613456046704,33.47001957678512,21.72478220044024,20.01126590511469,46.33316700195505,47.09934635919788,34.724782200440245
5130,37.193587158213816,45.591256253407984,34.627798490076565,27.470019576785123,34.37291244902703,22.62640443879574,20.926421862454117,49.21679234603218,47.00907549263253,34.62640443879574
5135,37.077908659665894,46.50850701762457,34.504966832668885,27.372912449027023,34.27628964508916,21.528517338284413,29.0,48.10099811112717,45.919254853892475,34.528517338284416
5140,35.96280711003644,45.42617049537642,35.382747800708316,27.276289645089157,33.180148749396395,22.431118451723652,29.87531197981706,48.985781402378116,47.82988219745705,35.43111845172365
5145,35.848279631780706,45.34424462824619,35.261138338712705,27.18014874939639,34.08448735842133,21.334205344136226,26.7512458437292,48.8711393393613,53.0,35.33420534413622
5150,35.73432336170579,46.26272736808291,33.14013540643916,27.084487358421327,32.98930308062421,21.237775592689395,29.627798490076565,48.757069056019176,52.875311979817056,34.237775592689395
5155,35.62093545089898,46.18161667695087,34.01973597880808,25.98930308062421,32.89459353639314,21.141826786634347,26.50496683266888,46.64356770058871,52.7512458437292,35.14182678663435
5160,35.50811306465664,46.10091052707854,32.8999370458275,26.89459353639314,33.80035635798457,22.04635652724594,28.382747800708316,45.53063243553012,53.627798490076565,35.04635652724594
5165,35.39585338241321,46.02060690080797,33.78073561251785,25.800356357984565,33.70658918946413,21.951362427762707,29.261138338712705,48.418260437455885,52.504966832668885,34.9513624277627
5170,35.28415359767078,44.94070379054433,34.662128698837094,26.706589189464133,33.61328968664773,21.856842113327225,29.14013540643916,46.30644889706021,52.382747800708316,33.856842113327225
5175,35.173010917928934,44.861199198705705,33.54411333960621,26.613289686647736,33.52045551704295,20.7627932209267,28.01973597880808,48.195195019048754,54.261138338712705,33.762793220926696
5180,36.06242256461489,45.78209113767315,33.42668658443509,26.520455517042947,33.428084359790695,21.669213399333927,27.8999370458275,45.08449602206878,54.14013540643916,33.66921339933393
5185,34.95238577301403,45.70337762974102,32.30984549764871,26.428084359790695,33.33617390560723,20.576100309048496,27.78073561251785,46.97434913863958,54.01973597880808,33.5761003090485
5190,35.84289779220086,45.62505670706752,33.193587158213816,25.336173905607232,33.24472185672642,20.4834516222383,27.662128698837094,47.86475161508335,51.8999370458275,34.4834516222383
5195,35.73395588497014,53.92511238758432,34.077908659665894,25.24472185672642,33.15372592684227,20.39126502268133,28.544113339606216,44.755700711456285,53.78073561251785,33.39126502268133
5200,35.62555732776853,54.800797870926516,31.962807110036433,26.153725926842274,39.0,20.299538205707815,26.426686584435085,46.64719370148012,53.662128698837094,34.29953820570782
5205,35.51769941062645,54.67710337550719,33.848279631780706,26.063183841051806,38.875311979817056,21.20826887814254,28.309845497648706,47.53922787247396,53.54411333960621,33.20826887814254
5210,35.41037943709034,53.55402580895752,32.73432336170579,24.973093335798154,39.7512458437292,20.117454758247572,26.19358715821382,47.431800525286434,53.42668658443509,34.117454758247575
5215,34.30359472415528,53.43156209433192,32.62093545089898,24.883452158814,39.627798490076565,20.027093575665177,26.077908659665894,45.324908974228286,52.30984549764871,34.02709357566518
5220,35.19734260219789,53.30970917003117,32.50811306465664,25.79425806906524,38.504966832668885,19.937183071361083,27.962807110036433,47.218550547005165,51.193587158213816,33.93718307136108
5225,34.09162041490959,54.188463989725804,32.39585338241321,24.705508836695,38.382747800708316,19.847720997568,26.848279631780706,44.112722584650854,51.077908659665894,33.847720997568004
5230,33.98642551923018,53.06782352227999,32.28415359767078,25.617202242967835,39.261138338712705,20.75870511772943,25.734323361705787,45.00742244146079,51.96280711003644,32.758705117729434
5235,34.8817552852818,52.94778475167577,32.173010917928934,24.52933608021431,38.14013540643916,20.670133206443737,24.620935450898987,43.902647484925886,50.848279631780706,32.67013320644374
5240,33.77760709630314,53.82834467693762,33.06242256461489,25.441908151775777,38.01973597880808,19.582003049408524,25.50811306465664,44.79839509566679,50.73432336170579,33.58200304940853
5245,33.67397834858406,53.70950031205746,32.95238577301403,24.35491627194947,38.8999370458275,19.494312443365274,26.395853382413204,46.69466266736834,50.62093545089898,32.494312443365274
5250,34.57086645140046,52.591248685919965,32.84289779220086,25.268358265933866,38.78073561251785,20.407059196044276,25.284153597670784,45.591447606714425,51.50811306465664,32.40705919604427
5255,34.46826882694955,52.47358684222833,32.73395588497014,25.182231969774307,37.662128698837094,19.320241126109792,25.173010917928938,45.48874733332314,52.39585338241321,33.32024112610979
5260,33.36618291028536,52.35651183943034,32.62555732776853,25.096535230308895,37.54411333960621,19.23385606310556,26.062422564614888,44.38655927968232,52.28415359767078,33.23385606310556
5265,33.264606149254675,53.24002075064482,30.517699410626445,24.01126590511469,38.42668658443509,26.975012495834374,26.952385773014033,44.28488089108529,52.173010917928934,39.97501249583438
5270,33.16353600443317,52.12411066358848,31.410379437090338,24.926421862454117,37.30984549764871,26.85044910134838,24.842897792200862,44.18370962556703,50.06242256461489,39.85044910134838
5275,33.062969949061966,52.00877868050311,30.303594724155282,23.84200098122169,37.193587158213816,26.726506969384218,23.733955884970147,44.08304295384066,50.95238577301403,40.72650696938422
5280,33.96290546898443,51.89402191808314,32.19734260219789,23.758001150890983,38.077908659665894,27.603183001382128,23.625557327768533,43.98287835923413,51.84289779220086,40.60318300138213
5285,32.86334006258335,52.77983750740351,31.091620414909592,23.67442027146186,36.96280711003644,26.48047411423649,26.517699410626445,44.883213337627346,50.73395588497014,40.480474114236486
5290,32.76427124071839,51.66622259384802,29.986425519230185,24.591256253407984,36.848279631780706,26.358377240218733,25.410379437090338,42.7840453973896,51.62555732776853,39.35837724021873
5295,32.66569652666384,52.553174337037916,29.8817552852818,23.50850701762457,37.73432336170579,26.23688932690065,23.303594724155282,43.685372059317196,51.51769941062645,39.23688932690065
5300,32.5676134560467,51.440689910760874,29.777607096303143,24.426170495376418,37.62093545089898,27.116007337078077,26.197342602197896,42.58719085657157,51.41037943709034,39.116007337078074
5305,32.47001957678512,51.328766502900386,29.673978348584058,24.344244628246184,36.50811306465664,26.995728248694974,24.091620414909592,44.489499334617506,51.30359472415528,39.995728248694974
5310,32.37291244902703,51.217401315365436,29.57086645140046,24.262727368082913,37.39585338241321,25.87604905476787,25.986425519230185,43.3922950511619,51.19734260219789,38.87604905476787
5315,32.27628964508916,51.10659156402052,31.468268826949547,24.181616676950867,36.28415359767078,25.756966763310675,25.8817552852818,42.29557557609259,49.09162041490959,38.75696676331067
5320,32.180148749396395,50.99633447861609,31.366182910285364,23.100910527078536,37.173010917928934,25.638478397259906,24.777607096303143,42.19933849141765,49.98642551923018,39.6384783972599
5325,33.08448735842133,51.886627302719276,31.26460614925468,24.02060690080797,36.06242256461489,25.52058099440024,24.673978348584058,42.10358139120497,49.8817552852818,39.52058099440024
5330,32.98930308062421,50.77746729364496,30.163536004433173,22.940703790544333,35.95238577301403,26.40327160729047,24.57086645140046,43.00830188152205,50.77760709630314,38.40327160729047
5335,32.89459353639314,51.668851722387224,29.062969949061962,23.861199198705705,36.84289779220086,25.286547303189803,23.468268826949547,41.91349758037619,49.67397834858406,39.286547303189806
5340,31.800356357984565,51.56077787355114,30.962905468984427,22.78209113767315,36.73395588497014,26.170405163984555,22.366182910285364,42.8191661176549,50.57086645140046,38.170405163984555
5345,32.70658918946413,51.45324304528485,28.86334006258335,23.70337762974102,35.62555732776853,26.0548422861152,24.26460614925468,41.72530513506673,50.46826882694955,39.0548422861152
5350,31.613289686647736,51.346244549212045,30.76427124071839,22.62505670706752,35.51769941062645,24.939855780503773,23.163536004433173,42.63191228608221,48.36618291028536,37.93985578050378
5355,32.52045551704295,51.23977971036476,29.665696526663837,23.5471264116255,35.41037943709034,25.825442772481644,23.062969949061962,41.53898523587526,49.264606149254675,38.825442772481644
5360,32.428084359790695,51.13384586711647,28.567613456046704,23.469584795153523,36.30359472415528,25.711600401717654,22.962905468984427,43.44652166126478,48.16353600443317,37.711600401717654
5365,31.336173905607232,50.02844037111558,30.470019576785123,22.39242991910713,35.19734260219789,24.598325822146602,23.86334006258335,44.35451925065658,48.062969949061966,37.598325822146606
5370,31.24472185672642,49.9235605872192,28.372912449027023,32.95004996668332,35.09162041490959,25.4856162018981,21.76427124071839,42.262975703985624,49.96290546898443,37.4856162018981
5375,31.153725926842274,49.81920389342727,30.276289645089157,32.825611073330876,34.98642551923018,25.373468723225777,24.665696526663837,48.92511238758432,48.86334006258335,37.37346872322578
5380,31.063183841051806,49.71536768081701,30.18014874939639,31.701792821548263,35.8817552852818,25.261880582436817,21.567613456046704,47.800797870926516,48.76427124071839,37.26188058243682
5385,31.973093335798154,49.6120493534777,29.084487358421327,32.57859211587274,35.77760709630314,24.15084898982189,22.470019576785123,48.67710337550719,49.66569652666384,37.15084898982189
5390,30.883452158814,50.509246328445776,27.98930308062421,31.45600587628025,35.67397834858406,24.040371169585402,21.372912449027023,50.55402580895752,47.5676134560467,38.0403711695854
5395,37.92511238758432,49.40695603564025,29.89459353639314,31.33403103810842,34.57086645140046,24.93044435977609,24.276289645089157,48.43156209433192,47.47001957678512,36.93044435977609
5400,38.800797870926516,49.30517591779847,27.800356357984565,31.21266455197994,34.46826882694955,23.82106581221798,21.18014874939639,49.30970917003117,48.37291244902703,36.82106581221798
5405,38.67710337550719,50.20390343041221,27.706589189464133,32.09190338372633,35.36618291028536,24.712232792441696,24.084487358421327,49.188463989725804,48.27628964508916,36.7122327924417
5410,37.55402580895752,50.10313604166399,28.613289686647736,31.971744514312114,35.264606149254675,23.60394257961607,20.98930308062421,50.06782352227999,47.180148749396395,37.603942579616074
5415,38.43156209433192,50.00287123236385,28.520455517042947,31.852184939759276,35.16353600443317,24.49619246648014,22.89459353639314,46.94778475167577,48.08448735842133,37.49619246648014
5420,37.30970917003117,49.90310649588635,29.428084359790695,31.73322167107224,35.062969949061966,24.38897975927546,23.800356357984565,46.82834467693762,47.98930308062421,37.38897975927546
5425,37.188463989725804,49.80383933810785,29.336173905607232,31.614851734163082,34.96290546898443,23.28230177767878,22.706589189464133,47.70950031205746,47.89459353639314,36.28230177767878
5430,37.06782352227999,49.705067277344256,27.24472185672642,31.497072169777223,33.86334006258335,23.17615585473499,21.613289686647736,46.591248685919965,48.80035635798457,36.176155854734986
5435,36.94778475167577,49.60678784428892,29.153725926842274,30.379880033419415,34.76427124071839,23.070539336790496,21.520455517042947,48.47358684222833,46.70658918946413,37.070539336790496
5440,37.82834467693762,49.508998581950856,28.063183841051806,30.263272395280143,33.66569652666384,22.96544958342685,21.428084359790695,49.35651183943034,47.61328968664773,36.965449583426846
5445,37.70950031205746,49.41169704559344,28.973093335798154,31.147246340162383,33.5676134560467,23.860883967394738,20.336173905607232,47.24002075064482,46.52045551704295,36.86088396739474
5450,37.591248685919965,49.3148808026732,26.883452158814,31.03179896740872,33.47001957678512,23.756839874548316,23.24472185672642,47.12411066358848,47.428084359790695,35.75683987454832
5455,36.47358684222833,48.218547432779005,27.79425806906524,30.916927390828807,34.37291244902703,22.653314703779845,23.153725926842274,49.00877868050311,47.33617390560723,36.65331470377984
5460,36.35651183943034,48.122694527571596,26.705508836695,29.80262873862726,33.27628964508916,23.550305866954663,23.063183841051806,45.89402191808314,46.24472185672642,35.55030586695466
5465,37.24002075064482,48.02731969072336,27.617202242967835,30.68890015333182,33.180148749396395,22.447810788846486,21.973093335798154,46.77983750740351,46.15372592684227,36.44781078884648
5470,37.12411066358848,47.93242053785839,28.52933608021431,29.575738791721918,33.08448735842133,22.345826907073018,19.883452158814,47.66622259384802,46.06318384105181,35.34582690707302
5475,37.00877868050311,48.83799469649293,28.441908151775777,29.46314182475764,32.98930308062421,22.244351672031907,22.79425806906524,47.553174337037916,47.973093335798154,36.24435167203191
5480,35.89402191808314,47.74403980597603,27.35491627194947,30.351106437508932,32.89459353639314,22.143382546836992,20.705508836695,47.440689910760874,47.883452158813995,36.14338254683699
5485,35.77983750740351,47.65055351743054,26.268358265933866,29.239629829085285,33.80035635798457,23.042917007254882,20.617202242967835,46.328766502900386,45.794258069065236,36.042917007254886
5490,36.66622259384802,47.55753349369436,27.182231969774307,30.128709212565678,32.70658918946413,21.942952541641855,20.52933608021431,46.217401315365436,53.95004996668332,34.94295254164186
5495,35.553174337037916,47.46497740926206,26.096535230308895,30.018341814928924,32.61328968664773,22.84348665088107,22.441908151775777,47.10659156402052,54.825611073330876,35.84348665088107
5500,36.440689910760874,47.37288295022672,27.01126590511469,29.90852487698433,32.52045551704295,22.744516848320067,20.35491627194947,44.99633447861609,53.70179282154827,34.74451684832007
5505,35.328766502900386,48.281247814222056,27.926421862454117,29.799255653302733,32.428084359790695,21.64604065970864,20.268358265933866,46.886627302719276,52.57859211587274,34.64604065970864
5510,35.217401315365436,47.19006971036489,25.84200098122169,28.690531412147852,33.33617390560723,21.548055623136932,19.182231969774307,44.77746729364496,52.45600587628025,35.54805562313693
5515,36.10659156402052,47.09934635919788,25.758001150890983,29.582349435407984,32.24472185672642,21.45055928897393,22.096535230308895,44.668851722387224,52.33403103810842,34.450559288973935
5520,34.99633447861609,48.00907549263253,26.67442027146186,28.474707018528086,33.15372592684227,22.35354921980621,22.01126590511469,44.56077787355114,52.21266455197994,35.35354921980621
